Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,liveness,valence,tempo,track_genre,popularity_level,duration_min,duration_sec,minutes,seconds,duration_mmss,energy_level
44698,65PSBrWwQpadwkvO6weZel,Eve 6,Horrorscope,Jet Pack,29,213133,False,0.475,0.883,-5.265,0.196,0.687,179.902,grunge,Low,3.552216666666667,213,3,33,3:33,High
93003,55ft1ayoxCuxeEaUxS0zja,Valery Obodzinsky,Вечная весна,Эти глаза напротив,35,206158,False,0.503,0.613,-4.221,0.0672,0.523,110.985,romance,Low,3.435966666666667,206,3,26,3:26,Medium
65775,7ecbsiAQ6PNdiAq0hplVZo,ENHYPEN,DIMENSION : ANSWER,Blessed-Cursed,71,170805,False,0.604,0.886,-3.523,0.596,0.401,127.098,k-pop,High,2.84675,170,2,50,2:50,High
29305,2UkthNtMWV49Ay5dWKj8iA,Far Out;Ruby Chase,Lost with You,Lost with You,44,247383,False,0.314,0.556,-6.373,0.104,0.21,166.954,dubstep,Medium,4.12305,247,4,7,4:07,Medium
111714,0pWrU4My52DJ75GnZKDlv8,Massive Attack,Mezzanine,Group Four,44,492266,False,0.546,0.749,-8.345,0.0854,0.136,95.304,trip-hop,Medium,8.204433333333334,492,8,12,8:12,High
81861,3JvKfv6T31zO0ini8iNItO,Tom Odell,Long Way Down (Deluxe),Another Love,93,244360,True,0.445,0.537,-8.532,0.0944,0.131,122.769,pop,High,4.072666666666667,244,4,4,4:04,Medium
40361,6ael0a5FVQXGupOfzpkoOB,Lukas Agustinho,Milagres (Acústico),Milagres - Acústico,43,290000,False,0.246,0.26,-9.556,0.146,0.129,90.369,gospel,Medium,4.833333333333333,290,4,50,4:50,Low
85448,1LcnI3qjdUdJTml8zX1bAN,Matanza,Pior Cenário Possível,A Sua Assinatura,40,208373,False,0.438,0.979,-6.131,0.0836,0.692,176.127,punk-rock,Low,3.4728833333333333,208,3,28,3:28,High
39935,2TeUFXLBuG1CCRB2dUyJkL,Faber,Orpheum (Live),Ihr habt meinen Segen - Live,38,213804,False,0.421,0.2,-16.002,0.967,0.417,143.452,german,Low,3.5634,213,3,33,3:33,Low
74290,67LQpgGMjI0jnXo9lRj07C,Nelson Gonçalves,Seleção de Ouro,A Volta do Boêmio,44,185666,False,0.596,0.314,-10.024,0.168,0.6,99.435,mpb,Medium,3.0944333333333334,185,3,5,3:05,Low
44939,2IpDJ2R7TqKu5lItvWdVRt,Live,Throwing Copper (25th Anniversary),All Over You,26,239706,False,0.357,0.865,-4.501,0.215,0.357,131.795,grunge,Low,3.9951,239,3,59,3:59,High
62344,7lHu3fWx7itEyaLIegpcQp,Senri Oe,Senri Oe Singles ~First Decade~ (2022 Remastered),格好悪いふられ方,43,237773,False,0.732,0.939,-5.039,0.184,0.96,132.148,j-pop,Medium,3.9628833333333335,237,3,57,3:57,High
70172,3aawXLnJpcDVXCl1UUksAW,Eason Chan,認了吧,淘汰,56,285000,False,0.512,0.551,-5.483,0.302,0.206,117.978,mandopop,Medium,4.75,285,4,45,4:45,Medium
15677,7zlGyAsvNMOdhTU068f79f,Teqkoi;Ondi Vil;Thomas Reid;Bonjr,Please Come Back,Please Come Back,55,121521,False,0.737,0.241,-16.034,0.108,0.345,100.0,chill,Medium,2.02535,121,2,1,2:01,Low
19749,6m3GKOLADaMvOT6iwT5FZ4,Joe Diffie,16 Biggest Hits,John Deere Green,45,271960,False,0.701,0.805,-5.584,0.0581,0.696,130.406,country,Medium,4.532666666666667,271,4,31,4:31,High
94853,3PDNGdhCtiQemL14eKhCup,"nothing,nowhere.",Trauma Factory,lights (4444),52,160422,True,0.718,0.69,-7.299,0.105,0.428,89.982,sad,Medium,2.6737,160,2,40,2:40,Medium
40268,4CpZ0tluVXhe13GEPPzIdg,Theo Rubia;AC Music,MFD - Manifestação dos Filhos de Deus (Ao Vivo),Um Milhão de Anos - Ao Vivo,44,436119,False,0.459,0.61,-7.836,0.0763,0.109,134.08,gospel,Medium,7.26865,436,7,16,7:16,Medium
58575,70xGLdhwkhoJiUBf4qRXEL,The Birthday Massacre,Imaginary Monsters,Burn Away,22,223626,False,0.355,0.846,-6.12,0.257,0.504,159.973,industrial,Low,3.7271,223,3,43,3:43,High
49555,2YBSDjTEBKKt3psiiEeNjS,Code Black;Darren Styles,Sparks,Sparks,21,172800,False,0.535,0.861,-2.99,0.135,0.357,150.063,hardstyle,Low,2.88,172,2,52,2:52,High
11157,2QTDuJIGKUjR7E2Q6KupIh,John Powell,How To Train Your Dragon (Music From The Motion Picture),Test Drive - From How To Train Your Dragon Music From The Motion Picture,64,156306,False,0.259,0.583,-9.489,0.328,0.24,111.153,british,Medium,2.6051,156,2,36,2:36,Medium
79326,79JqhhT62bJSWP7OqQPlnc,Smyang Piano;tamagopalette,No Hard Feelings,Euphoria - Lofi Edit,42,98250,False,0.558,0.33,-17.237,0.112,0.328,160.088,piano,Medium,1.6375,98,1,38,1:38,Low
13353,4Y9XI2RRd9w2Ll0fYVBduE,dj funk,Dance Mania: Ghetto Madness,Bitches,10,162120,False,0.981,0.776,-7.288,0.185,0.727,128.106,chicago-house,Low,2.702,162,2,42,2:42,High
66379,3teXZxfPFun15nFdS4Asqy,Koo Koo Kanga Roo,Rad-Trospective,No Crust,13,145185,False,0.473,0.94,-4.037,0.115,0.312,161.829,kids,Low,2.41975,145,2,25,2:25,High
68159,1v1nsB6TCXuhdC4QNP4aB4,Daddy Yankee;Bad Bunny,Feliz Cumpleaños con Perreo,Vuelve,3,279613,False,0.734,0.531,-5.662,0.119,0.199,130.025,latino,Low,4.660216666666667,279,4,39,4:39,Medium
28957,6amuHJMQe1m2lnri4bmlDV,Trampa;MARAUDA,Ruckus,Ruckus,45,150735,True,0.419,0.892,-6.196,0.447,0.0939,139.972,dub,Medium,2.51225,150,2,30,2:30,High
29113,5TQDtOeQ3IU2VqKbCn6Rwq,ARMNHMR;RUNN,Falling Apart,Falling Apart,52,238344,False,0.406,0.692,-4.96,0.184,0.197,144.959,dubstep,Medium,3.9724,238,3,58,3:58,Medium
71968,1DTvpxiXXltH3xZE4yXANv,Porcupine Tree,Lightbulb Sun,Shesmovedon,48,314400,False,0.551,0.618,-9.596,0.49,0.406,142.028,metal,Medium,5.24,314,5,14,5:14,Medium
84967,1CSLeVCXmetBh8IkTPMFdL,The Monkees,The Best of The Monkees,I'm a Believer,57,165613,False,0.502,0.772,-6.205,0.199,0.935,79.463,psych-rock,Medium,2.7602166666666665,165,2,45,2:45,High
88748,2UfWdCjM4AdD0tFWvbaQCi,Simon la Letra,Por Amor Nunca Se Ruega,Por Amor Nunca Se Ruega,48,178678,False,0.661,0.795,-5.467,0.0992,0.938,179.96,reggae,Medium,2.9779666666666667,178,2,58,2:58,High
86830,7i3eGUaXwZufKiiLge74R1,Camisa de Vênus,Viva (Ao Vivo),Silvia - Ao Vivo,38,317853,False,0.566,0.813,-13.93,0.875,0.413,114.13,punk,Low,5.29755,317,5,17,5:17,High
58502,3XCgVhWfwWYo1vxKYaeFOe,Marilyn Manson,The Pale Emperor,Deep Six,46,302904,False,0.589,0.942,-4.058,0.218,0.301,133.034,industrial,Medium,5.0484,302,5,2,5:02,High
106827,1h2wgrWpTz1lIRtWLZohGU,Schytts,Hålligång 11 - Samling vid pumpen,Adios Mexico,36,172746,False,0.649,0.826,-7.451,0.251,0.971,150.688,swedish,Low,2.8791,172,2,52,2:52,High
109224,65YXrDsZER1jlPAqFS9GDH,Boris Brejcha;Ginger,Timelapse,Darkness,10,478080,False,0.803,0.686,-9.289,0.0985,0.146,124.996,techno,Low,7.968,478,7,58,7:58,Medium
107885,2mtyoFWkXMkOt8DP8hxi2B,Aztec Camera,The Best Of Aztec Camera,Somewhere in My Heart,23,241920,False,0.638,0.733,-9.529,0.13,0.634,133.834,synth-pop,Low,4.032,241,4,1,4:01,High
16320,74afik91rYltgoAHjaBBJV,Sirkazhi Govindarajan,Ethir Neechal,Vettri Venduma,40,161123,False,0.564,0.296,-18.489,0.492,0.931,109.566,classical,Low,2.6853833333333332,161,2,41,2:41,Low
