Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
94853,3PDNGdhCtiQemL14eKhCup,"nothing,nowhere.",Trauma Factory,lights (4444),52,160422,True,0.718,0.69,0,-7.299,1,0.0795,0.0419,0.000419,0.105,0.428,89.982,4,sad
40268,4CpZ0tluVXhe13GEPPzIdg,Theo Rubia;AC Music,MFD - Manifestação dos Filhos de Deus (Ao Vivo),Um Milhão de Anos - Ao Vivo,44,436119,False,0.459,0.61,7,-7.836,0,0.033,0.00623,0.0,0.0763,0.109,134.08,4,gospel
58575,70xGLdhwkhoJiUBf4qRXEL,The Birthday Massacre,Imaginary Monsters,Burn Away,22,223626,False,0.355,0.846,4,-6.12,0,0.0384,0.000174,0.259,0.257,0.504,159.973,4,industrial
49555,2YBSDjTEBKKt3psiiEeNjS,Code Black;Darren Styles,Sparks,Sparks,21,172800,False,0.535,0.861,1,-2.99,1,0.184,0.0718,0.0,0.135,0.357,150.063,4,hardstyle
11157,2QTDuJIGKUjR7E2Q6KupIh,John Powell,How To Train Your Dragon (Music From The Motion Picture),Test Drive - From How To Train Your Dragon Music From The Motion Picture,64,156306,False,0.259,0.583,2,-9.489,1,0.0418,0.0249,0.978,0.328,0.24,111.153,4,british
79326,79JqhhT62bJSWP7OqQPlnc,Smyang Piano;tamagopalette,No Hard Feelings,Euphoria - Lofi Edit,42,98250,False,0.558,0.33,11,-17.237,0,0.0299,0.862,0.946,0.112,0.328,160.088,4,piano
13353,4Y9XI2RRd9w2Ll0fYVBduE,dj funk,Dance Mania: Ghetto Madness,Bitches,10,162120,False,0.981,0.776,11,-7.288,0,0.259,0.0307,5.43e-06,0.185,0.727,128.106,4,chicago-house
66379,3teXZxfPFun15nFdS4Asqy,Koo Koo Kanga Roo,Rad-Trospective,No Crust,13,145185,False,0.473,0.94,6,-4.037,1,0.0403,0.0159,0.0,0.115,0.312,161.829,4,kids
68159,1v1nsB6TCXuhdC4QNP4aB4,Daddy Yankee;Bad Bunny,Feliz Cumpleaños con Perreo,Vuelve,3,279613,False,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.025,4,latino
28957,6amuHJMQe1m2lnri4bmlDV,Trampa;MARAUDA,Ruckus,Ruckus,45,150735,True,0.419,0.892,8,-6.196,1,0.136,0.00295,0.39,0.447,0.0939,139.972,4,dub
29113,5TQDtOeQ3IU2VqKbCn6Rwq,ARMNHMR;RUNN,Falling Apart,Falling Apart,52,238344,False,0.406,0.692,3,-4.96,1,0.0313,0.164,1.58e-05,0.184,0.197,144.959,4,dubstep
71968,1DTvpxiXXltH3xZE4yXANv,Porcupine Tree,Lightbulb Sun,Shesmovedon,48,314400,False,0.551,0.618,4,-9.596,0,0.0294,0.00742,0.0274,0.49,0.406,142.028,4,metal
84967,1CSLeVCXmetBh8IkTPMFdL,The Monkees,The Best of The Monkees,I'm a Believer,57,165613,False,0.502,0.772,0,-6.205,1,0.0322,0.595,2.47e-06,0.199,0.935,79.463,4,psych-rock
88748,2UfWdCjM4AdD0tFWvbaQCi,Simon la Letra,Por Amor Nunca Se Ruega,Por Amor Nunca Se Ruega,48,178678,False,0.661,0.795,10,-5.467,0,0.0533,0.467,3.36e-06,0.0992,0.938,179.96,4,reggae
86830,7i3eGUaXwZufKiiLge74R1,Camisa de Vênus,Viva (Ao Vivo),Silvia - Ao Vivo,38,317853,False,0.566,0.813,9,-13.93,1,0.054,0.0761,0.000475,0.875,0.413,114.13,4,punk
58502,3XCgVhWfwWYo1vxKYaeFOe,Marilyn Manson,The Pale Emperor,Deep Six,46,302904,False,0.589,0.942,9,-4.058,0,0.109,0.0016,4.32e-06,0.218,0.301,133.034,4,industrial
106827,1h2wgrWpTz1lIRtWLZohGU,Schytts,Hålligång 11 - Samling vid pumpen,Adios Mexico,36,172746,False,0.649,0.826,9,-7.451,1,0.0286,0.0159,0.0,0.251,0.971,150.688,4,swedish
109224,65YXrDsZER1jlPAqFS9GDH,Boris Brejcha;Ginger,Timelapse,Darkness,10,478080,False,0.803,0.686,2,-9.289,1,0.0467,0.000513,0.839,0.0985,0.146,124.996,4,techno
107885,2mtyoFWkXMkOt8DP8hxi2B,Aztec Camera,The Best Of Aztec Camera,Somewhere in My Heart,23,241920,False,0.638,0.733,0,-9.529,1,0.0279,0.0853,0.0,0.13,0.634,133.834,4,synth-pop
16320,74afik91rYltgoAHjaBBJV,Sirkazhi Govindarajan,Ethir Neechal,Vettri Venduma,40,161123,False,0.564,0.296,6,-18.489,1,0.179,0.99,0.883,0.492,0.931,109.566,4,classical
